,timestamp,BVN,GOLD,NEM,KGC,HMY,CDE,GFI
1844,2011-01-26,43.01,47.8,57.05,17.15,10.82,24.03,16.37
1845,2011-01-27,41.7,46.37,55.37,16.71,10.7,22.98,15.96
1846,2011-01-28,41.53,47.3,55.0,16.95,10.89,23.62,15.85
1847,2011-01-31,41.0,47.51,55.07,16.64,10.91,23.38,15.87
1848,2011-02-01,43.97,48.26,56.51,16.98,11.01,24.52,16.11
1849,2011-02-02,43.75,47.53,55.65,16.98,10.73,24.51,16.12
1850,2011-02-03,44.98,48.67,57.33,17.31,10.91,25.03,16.3
1851,2011-02-04,43.91,48.11,56.97,16.95,10.88,24.62,16.15
1852,2011-02-07,45.05,47.83,57.15,16.82,11.06,24.73,16.21
1853,2011-02-08,44.38,48.69,58.27,17.18,11.24,25.8,16.53
1854,2011-02-09,42.08,48.02,57.88,16.75,10.96,24.84,16.29
1855,2011-02-10,40.39,47.72,56.98,16.59,10.77,24.84,15.98
1856,2011-02-11,40.04,47.49,56.88,16.44,10.65,24.84,15.84
1857,2011-02-14,41.01,48.53,57.19,16.46,10.74,25.45,15.87
1858,2011-02-15,42.66,49.19,58.04,16.64,10.89,25.94,16.16
1859,2011-02-16,42.33,49.72,57.97,16.99,11.04,25.83,16.58
1860,2011-02-17,43.14,50.64,58.96,16.64,11.04,26.88,16.82
1861,2011-02-18,44.84,51.4,58.5,16.47,11.24,27.32,17.29
1862,2011-02-21,,,,,,,
1863,2011-02-22,45.4,51.52,58.16,15.54,11.36,26.39,17.29
1864,2011-02-23,46.17,52.53,59.11,15.88,11.54,27.26,17.64
1865,2011-02-24,45.64,51.07,54.76,15.63,11.63,26.7,17.26
1866,2011-02-25,45.63,51.88,54.46,16.0,11.67,27.65,17.63
1867,2011-02-28,46.67,52.82,55.27,15.86,11.78,31.51,17.91
1868,2011-03-01,46.73,53.77,56.09,15.82,11.75,32.86,17.88
1869,2011-03-02,47.35,53.88,54.73,15.6,11.79,33.08,18.13
1870,2011-03-03,45.88,52.6,53.6,15.64,11.74,34.5,17.78
1871,2011-03-04,46.06,52.83,54.27,15.64,12.1,34.7,17.58
1872,2011-03-07,45.77,52.99,53.68,15.79,12.2,34.03,17.49
1873,2011-03-08,44.44,52.25,53.0,15.54,12.26,34.79,17.8
1874,2011-03-09,44.23,51.67,52.58,15.36,12.32,34.07,17.59
1875,2011-03-10,41.95,50.36,51.49,14.99,12.13,31.7,17.11
1876,2011-03-11,43.53,50.81,52.12,15.36,12.47,33.13,17.38
1877,2011-03-14,43.64,51.0,52.33,15.22,12.4,32.08,17.48
1878,2011-03-15,43.24,49.23,52.1,14.79,12.29,31.51,17.03
1879,2011-03-16,42.49,48.38,50.39,14.41,12.0,30.58,16.43
1880,2011-03-17,41.94,48.46,50.82,14.53,11.86,29.59,16.38
1881,2011-03-18,42.59,49.4,50.89,14.74,11.87,31.44,16.41
1882,2011-03-21,43.62,50.32,51.7,15.34,12.36,33.46,16.81
1883,2011-03-22,43.36,50.22,53.17,15.87,12.46,33.79,16.52
1884,2011-03-23,44.53,52.03,54.83,16.4,13.49,35.14,17.0
1885,2011-03-24,46.01,51.61,54.52,16.47,14.39,34.67,17.03
1886,2011-03-25,43.63,51.51,53.96,16.07,14.1,34.54,16.82
1887,2011-03-28,41.89,50.95,53.27,15.58,14.22,33.52,16.75
1888,2011-03-29,41.91,50.69,53.49,15.34,14.72,34.09,16.84
1889,2011-03-30,42.08,51.55,54.12,15.78,15.26,34.97,17.3
1890,2011-03-31,42.97,51.91,54.58,15.75,14.87,34.78,17.46
1891,2011-04-01,42.63,51.27,54.37,15.36,15.22,34.22,17.54
1892,2011-04-04,42.05,51.39,54.59,15.39,14.8,34.85,17.6
1893,2011-04-05,44.16,54.28,56.98,16.23,15.28,36.71,18.29
1894,2011-04-06,44.09,54.18,56.45,16.39,15.51,36.13,18.38
1895,2011-04-07,42.77,53.77,58.29,16.35,15.33,36.06,18.15
1896,2011-04-08,43.45,54.37,57.99,16.6,15.56,36.69,18.55
1897,2011-04-11,41.77,53.08,56.95,16.1,15.08,35.58,18.14
1898,2011-04-12,39.5,52.34,57.24,15.66,14.78,34.61,17.98
1899,2011-04-13,38.82,52.16,56.32,15.53,14.83,33.76,17.77
1900,2011-04-14,38.96,53.42,57.53,15.69,14.9,31.08,17.97
1901,2011-04-15,39.21,53.33,57.75,15.67,14.81,31.3,17.88
1902,2011-04-18,38.29,53.47,57.87,15.22,14.96,30.63,17.54
1903,2011-04-19,39.47,54.23,58.63,15.24,14.78,31.1099,17.68
1904,2011-04-20,39.67,54.81,58.85,15.37,15.02,31.61,17.88
1905,2011-04-21,40.15,55.63,59.23,15.35,15.42,32.05,17.95
1906,2011-04-22,,,,,,,
1907,2011-04-25,38.7,51.86,57.79,15.23,15.21,30.85,17.81
1908,2011-04-26,37.81,50.19,57.85,15.21,14.84,31.07,17.56
1909,2011-04-27,38.57,50.84,58.95,15.67,15.13,32.21,17.76
1910,2011-04-28,39.92,50.72,58.79,15.69,14.66,31.7,17.46
1911,2011-04-29,41.67,51.01,58.61,15.84,15.57,31.71,17.84
1912,2011-05-02,41.14,49.65,57.57,15.37,15.19,29.88,17.46
1913,2011-05-03,40.58,48.62,56.22,14.94,14.57,28.73,16.81
1914,2011-05-04,41.14,48.11,56.43,15.51,14.43,28.49,16.66
1915,2011-05-05,39.66,46.83,54.69,14.78,13.7,27.15,15.9
1916,2011-05-06,41.11,46.84,53.72,15.01,13.91,27.7,15.92
1917,2011-05-09,41.73,47.67,54.68,15.04,14.01,26.98,16.12
1918,2011-05-10,41.08,47.65,54.65,15.1,13.8,26.71,16.01
1919,2011-05-11,39.85,45.55,53.41,14.55,13.39,25.71,15.56
1920,2011-05-12,38.99,45.15,53.26,14.43,13.44,25.72,15.54
1921,2011-05-13,38.41,45.01,52.78,14.24,13.13,25.25,15.34
1922,2011-05-16,39.16,45.17,52.94,14.27,13.26,25.06,15.39
1923,2011-05-17,39.92,45.24,53.53,14.62,13.27,25.28,15.41
1924,2011-05-18,40.4,45.35,53.8,14.84,13.48,25.5,15.52
1925,2011-05-19,40.63,45.57,54.06,14.86,13.5,25.35,15.57
1926,2011-05-20,41.07,45.6,54.08,14.94,13.48,25.26,15.68
1927,2011-05-23,40.98,45.53,54.27,14.8,13.31,24.97,15.52
1928,2011-05-24,41.75,46.81,55.21,15.19,13.57,26.18,15.83
1929,2011-05-25,42.65,47.12,55.61,15.31,13.45,26.14,16.1
1930,2011-05-26,43.35,47.17,55.83,15.31,12.97,26.07,15.99
1931,2011-05-27,44.34,47.39,56.39,16.11,13.79,27.36,16.03
1932,2011-05-30,,,,,,,
1933,2011-05-31,44.12,47.76,56.57,15.72,13.91,27.57,16.44
1934,2011-06-01,41.17,47.28,55.67,15.75,13.75,26.29,16.05
1935,2011-06-02,43.03,46.22,55.14,15.79,13.96,25.61,16.05
1936,2011-06-03,42.04,45.83,54.75,15.9,14.15,25.33,15.9
1937,2011-06-06,35.75,45.49,53.44,15.61,13.51,25.01,14.87
1938,2011-06-07,36.17,45.33,52.94,15.44,13.57,24.92,14.98
1939,2011-06-08,36.98,44.32,52.34,15.09,12.97,24.14,14.62
1940,2011-06-09,37.94,44.4,52.92,15.63,13.21,24.65,14.83
1941,2011-06-10,37.32,43.56,52.1,15.5,13.12,23.78,14.59
1942,2011-06-13,36.96,43.39,51.9,15.5,12.72,23.34,14.45
1943,2011-06-14,37.6,43.91,52.31,15.45,12.95,24.13,14.61
1944,2011-06-15,37.5,43.93,52.31,15.44,12.73,23.23,14.53
1945,2011-06-16,36.67,43.08,51.69,14.94,12.38,22.96,14.31
1946,2011-06-17,36.84,43.18,51.59,15.06,12.44,22.99,14.23
1947,2011-06-20,36.33,43.17,51.82,14.88,12.63,23.6,14.33
1948,2011-06-21,37.11,44.19,53.3,15.37,12.9,24.61,14.57
1949,2011-06-22,37.26,44.76,54.09,15.75,13.04,24.47,14.54
1950,2011-06-23,37.79,43.99,53.98,15.51,12.48,24.18,14.1
1951,2011-06-24,37.36,43.04,52.27,15.14,12.34,23.39,13.92
1952,2011-06-27,36.49,43.16,52.32,15.24,12.52,23.54,13.8
1953,2011-06-28,37.34,43.89,52.76,15.16,12.87,24.02,14.34
1954,2011-06-29,37.99,45.08,53.52,15.51,13.24,24.36,14.52
1955,2011-06-30,37.98,45.29,53.97,15.8,13.22,24.26,14.59
1956,2011-07-01,37.2,44.78,53.74,15.79,12.81,23.92,14.25
1957,2011-07-04,,,,,,,
1958,2011-07-05,37.36,45.98,54.37,16.54,12.91,24.83,14.49
1959,2011-07-06,37.46,46.15,54.55,16.67,13.16,25.59,14.84
1960,2011-07-07,36.43,46.19,54.97,16.59,13.3,25.74,14.91
1961,2011-07-08,37.16,46.24,54.76,16.67,13.24,25.62,14.63
1962,2011-07-11,36.55,45.88,54.25,16.31,12.98,24.68,14.46
1963,2011-07-12,37.21,47.04,55.32,16.73,13.52,25.45,15.12
1964,2011-07-13,38.46,48.53,56.77,17.07,14.35,26.56,15.45
1965,2011-07-14,39.45,47.95,56.75,17.01,14.12,26.25,15.22
1966,2011-07-15,40.32,48.31,57.38,17.4,14.3,28.08,15.45
1967,2011-07-18,41.37,49.03,58.09,17.66,14.37,28.29,15.57
1968,2011-07-19,41.95,48.56,57.75,17.43,13.98,27.86,15.5
1969,2011-07-20,42.34,49.19,58.02,17.47,14.28,28.28,15.57
1970,2011-07-21,42.36,49.58,58.51,17.37,14.27,27.77,15.56
1971,2011-07-22,42.38,50.25,58.66,17.58,14.21,28.63,15.45
1972,2011-07-25,42.17,49.76,58.41,17.39,14.2,28.45,15.55
1973,2011-07-26,42.55,49.79,58.38,17.35,14.2,28.63,15.62
1974,2011-07-27,41.29,48.54,57.32,16.71,13.95,27.7,15.49
1975,2011-07-28,41.85,48.17,57.73,16.73,13.95,27.64,15.58
1976,2011-07-29,40.94,47.57,55.61,16.34,13.58,27.29,15.59
1977,2011-08-01,40.85,48.02,55.33,16.58,13.9,28.3,15.71
1978,2011-08-02,41.31,48.59,56.13,16.81,14.87,28.38,16.04
1979,2011-08-03,41.37,49.12,57.12,16.96,14.77,28.13,16.03
1980,2011-08-04,39.51,46.21,54.44,15.77,13.64,25.23,15.31
1981,2011-08-05,39.42,45.86,54.41,15.66,13.14,24.46,14.8
1982,2011-08-08,39.84,46.14,54.13,15.31,13.05,22.21,14.65
1983,2011-08-09,41.36,47.74,55.4,15.98,13.75,24.64,15.53
1984,2011-08-10,40.46,49.66,55.81,16.26,14.46,24.5,16.33
1985,2011-08-11,41.98,49.87,58.3,15.59,14.45,25.64,16.69
1986,2011-08-12,41.68,49.56,57.44,15.6,13.95,25.72,16.4
1987,2011-08-15,42.44,50.68,59.02,16.4,13.64,27.48,16.87
1988,2011-08-16,41.17,50.17,58.72,16.33,13.12,26.56,16.72
1989,2011-08-17,42.71,50.43,59.06,16.76,13.02,26.37,16.77
1990,2011-08-18,42.79,49.88,58.42,16.44,12.52,24.79,16.44
1991,2011-08-19,44.37,50.78,60.08,16.79,11.96,25.5,16.84
1992,2011-08-22,44.74,52.05,62.86,17.65,12.91,27.03,17.38
1993,2011-08-23,44.71,50.69,61.25,17.06,12.8,26.86,16.11
1994,2011-08-24,44.85,48.99,60.26,16.74,12.66,26.6,15.9
1995,2011-08-25,46.16,49.99,60.83,17.06,12.82,27.19,16.01
1996,2011-08-26,46.1,51.03,62.17,17.63,13.26,28.0,16.28
1997,2011-08-29,46.19,50.21,62.15,17.4,13.02,28.51,16.28
1998,2011-08-30,47.06,50.85,63.13,17.5,13.26,28.88,16.56
1999,2011-08-31,46.83,50.75,62.62,17.29,13.37,28.51,16.57
2000,2011-09-01,47.01,51.67,62.47,17.24,13.57,28.14,16.69
2001,2011-09-02,47.28,52.87,64.47,17.59,13.79,29.15,16.83
2002,2011-09-05,,,,,,,
2003,2011-09-06,47.57,53.59,64.51,17.71,13.94,29.15,16.69
2004,2011-09-07,46.1,54.48,63.81,17.78,14.06,30.02,16.67
2005,2011-09-08,47.2,55.18,65.66,18.18,13.85,30.08,16.62
2006,2011-09-09,46.53,54.55,65.26,17.95,13.66,29.1,17.23
2007,2011-09-12,45.51,53.33,64.07,17.16,12.87,28.6,16.61
2008,2011-09-13,46.38,53.64,64.27,17.08,13.35,28.67,17.13
2009,2011-09-14,45.11,52.7,64.17,16.85,12.95,28.26,16.82
2010,2011-09-15,45.03,52.87,64.29,17.01,12.73,27.45,16.84
2011,2011-09-16,45.04,53.58,65.72,17.43,13.14,27.34,17.09
2012,2011-09-19,45.26,53.42,66.27,16.99,13.14,26.9,17.14
2013,2011-09-20,47.0,53.99,69.9,17.65,13.42,27.27,17.77
2014,2011-09-21,48.0,53.32,67.68,17.0,13.28,26.95,17.89
2015,2011-09-22,42.04,48.76,65.24,15.75,12.64,23.89,16.61
2016,2011-09-23,39.85,46.42,62.86,15.21,11.84,22.62,15.82
2017,2011-09-26,40.3,47.39,64.39,15.27,12.1,23.51,16.15
2018,2011-09-27,40.32,47.64,63.45,15.02,11.88,23.25,15.89
2019,2011-09-28,38.05,45.87,61.53,14.36,11.5,21.74,15.35
2020,2011-09-29,37.93,46.25,62.52,14.43,11.65,21.8,15.51
2021,2011-09-30,37.74,46.65,62.95,14.78,11.73,21.44,15.32
2022,2011-10-03,37.36,46.21,63.27,14.17,11.82,20.9,15.33
2023,2011-10-04,36.97,44.61,61.28,13.44,11.56,20.56,14.69
2024,2011-10-05,39.57,46.27,63.01,13.78,12.18,21.61,14.93
2025,2011-10-06,39.57,47.72,64.06,14.15,11.98,22.45,15.18
2026,2011-10-07,40.05,46.64,63.09,13.68,11.75,21.54,14.79
2027,2011-10-10,40.99,47.95,65.27,14.07,12.62,23.0,15.32
2028,2011-10-11,41.57,47.85,64.44,14.15,12.38,22.88,15.28
2029,2011-10-12,41.91,48.19,64.07,14.43,12.58,23.4,15.58
2030,2011-10-13,40.57,47.0,63.75,14.18,12.11,23.02,15.26
2031,2011-10-14,41.84,48.24,66.86,14.63,12.46,23.93,15.59
2032,2011-10-17,40.54,47.2,66.2,14.27,12.17,22.58,15.43
2033,2011-10-18,40.1,47.12,65.5,14.58,12.3,22.86,15.66
2034,2011-10-19,38.31,44.8,62.32,13.55,11.59,21.71,15.29
2035,2011-10-20,37.93,44.33,61.64,13.53,11.34,21.73,15.06
2036,2011-10-21,38.51,44.59,62.63,13.7,11.87,22.03,15.64
2037,2011-10-24,40.62,46.28,63.82,14.17,12.42,23.48,16.29
2038,2011-10-25,41.86,47.2,64.84,14.38,12.82,24.14,16.66
2039,2011-10-26,42.46,47.85,65.79,14.48,12.83,24.62,16.98
2040,2011-10-27,42.33,48.91,66.06,14.85,13.04,26.11,17.46
2041,2011-10-28,42.87,50.85,68.49,14.71,13.29,26.71,17.76
2042,2011-10-31,40.93,49.5,66.83,14.35,13.13,25.57,17.43
2043,2011-11-01,41.51,49.32,65.63,14.36,13.13,25.18,17.19
2044,2011-11-02,42.74,50.52,66.62,14.4,13.58,25.89,17.33
2045,2011-11-03,43.95,52.03,69.33,14.55,13.78,27.17,17.65
2046,2011-11-04,43.11,51.42,69.38,14.33,13.84,27.25,17.67
2047,2011-11-07,44.95,52.81,72.13,14.89,14.37,29.33,18.3
2048,2011-11-08,45.31,52.06,71.61,14.64,14.37,29.45,17.97
2049,2011-11-09,43.43,51.15,69.28,14.07,13.81,27.7,17.38
2050,2011-11-10,42.85,51.1,68.83,13.82,13.7,28.04,17.14
2051,2011-11-11,44.38,53.17,70.49,14.26,14.18,29.4,17.68
2052,2011-11-14,43.98,52.23,69.48,14.03,14.04,29.01,17.37
2053,2011-11-15,43.83,52.3,69.64,13.99,14.15,29.45,17.47
2054,2011-11-16,42.87,51.46,67.99,13.71,14.01,28.74,17.35
2055,2011-11-17,40.41,49.28,66.24,13.08,13.37,27.67,16.39
2056,2011-11-18,39.38,48.84,65.46,12.83,12.9,27.68,15.97
2057,2011-11-21,39.57,48.09,65.29,12.39,12.95,26.84,15.78
2058,2011-11-22,40.1,49.06,65.79,13.1,13.02,27.11,15.75
2059,2011-11-23,39.78,47.96,64.21,12.95,12.6,25.91,15.39
2060,2011-11-24,,,,,,,
2061,2011-11-25,39.52,47.59,63.77,12.74,12.51,25.65,15.16
2062,2011-11-28,38.86,49.54,65.24,13.06,12.98,26.62,15.48
2063,2011-11-29,38.84,49.93,65.29,13.04,12.94,26.89,15.66
2064,2011-11-30,39.15,52.88,68.88,13.97,14.15,29.27,16.94
2065,2011-12-01,38.26,52.81,68.81,13.97,14.27,29.14,17.09
2066,2011-12-02,37.0,51.02,67.03,13.75,13.93,28.6,16.52
2067,2011-12-05,37.5,50.27,66.34,13.61,13.87,28.39,16.52
2068,2011-12-06,37.97,51.2,67.15,13.84,14.21,28.87,16.97
2069,2011-12-07,38.51,51.18,67.71,13.88,14.1,29.11,17.11
2070,2011-12-08,37.63,49.59,66.06,13.17,13.34,28.34,16.32
2071,2011-12-09,38.16,49.81,66.94,13.36,13.42,29.25,16.3
2072,2011-12-12,37.87,47.88,65.27,12.72,12.88,27.72,15.77
2073,2011-12-13,37.21,46.65,63.15,12.12,12.62,26.59,15.23
2074,2011-12-14,37.81,44.67,61.62,11.81,12.49,25.11,15.29
2075,2011-12-15,38.3,44.19,61.76,11.69,11.88,24.74,15.1
2076,2011-12-16,39.88,44.93,62.18,12.09,11.82,25.28,15.35
2077,2011-12-19,39.26,44.6,61.05,11.6,11.59,24.35,15.04
2078,2011-12-20,39.8,46.09,62.61,11.86,12.1,25.66,15.62
2079,2011-12-21,39.62,46.28,62.88,11.8,12.01,25.57,15.47
2080,2011-12-22,39.21,45.89,61.01,11.83,12.0,25.48,15.53
2081,2011-12-23,39.73,46.02,61.88,11.78,11.95,25.54,15.76
2082,2011-12-26,,,,,,,
2083,2011-12-27,39.31,45.5,61.37,11.56,11.83,24.91,15.6
2084,2011-12-28,37.54,44.24,59.42,11.14,11.5,23.52,15.06
2085,2011-12-29,38.18,45.18,60.36,11.33,11.6,24.03,15.27
2086,2011-12-30,38.34,45.25,60.01,11.4,11.64,24.14,15.25
2087,2012-01-02,,,,,,,
2088,2012-01-03,38.9,47.51,62.08,12.27,12.06,25.33,15.77
2089,2012-01-04,38.82,48.22,61.89,12.2,11.88,25.59,15.52
2090,2012-01-05,39.19,48.02,62.1,12.16,11.8,25.84,15.63
2091,2012-01-06,38.75,47.54,61.97,12.3,12.03,25.64,15.59
2092,2012-01-09,39.45,47.71,61.48,12.5,12.01,25.51,15.56
2093,2012-01-10,40.23,48.33,62.65,12.81,12.0,26.51,15.53
2094,2012-01-11,40.55,48.77,63.34,12.81,11.87,25.93,15.39
2095,2012-01-12,40.57,48.81,64.04,12.85,12.05,26.37,15.63
2096,2012-01-13,39.77,48.34,63.39,12.65,11.75,25.76,15.49
2097,2012-01-16,,,,,,,
2098,2012-01-17,39.71,48.0,60.94,10.27,11.91,25.71,15.87
2099,2012-01-18,39.44,47.95,60.35,10.39,11.98,26.47,15.95
2100,2012-01-19,38.3,46.46,59.6,10.1,11.3,26.32,15.41
2101,2012-01-20,38.04,45.83,59.27,10.21,11.44,26.42,15.57
2102,2012-01-23,38.93,46.95,59.26,10.67,11.63,26.81,15.78
2103,2012-01-24,38.04,45.48,57.48,10.58,11.43,26.57,15.57
2104,2012-01-25,41.29,48.41,60.25,11.27,12.02,28.29,16.34
2105,2012-01-26,42.01,48.86,60.45,11.41,11.82,28.11,16.56
2106,2012-01-27,43.18,49.51,61.51,11.66,12.17,28.97,16.92
2107,2012-01-30,42.87,49.18,61.22,11.36,12.11,28.56,16.53
2108,2012-01-31,42.9,49.26,61.48,11.29,12.06,27.66,16.43
2109,2012-02-01,42.79,49.26,61.12,11.24,12.26,28.05,16.6
2110,2012-02-02,42.92,49.83,62.29,11.39,12.49,28.45,16.79
2111,2012-02-03,42.13,49.07,61.01,11.2,12.41,28.59,16.5
2112,2012-02-06,42.2,49.17,60.89,11.15,12.62,28.27,16.6
2113,2012-02-07,41.93,49.28,60.86,11.05,12.46,28.09,16.58
2114,2012-02-08,41.47,49.07,60.7,11.09,12.56,28.25,16.65
2115,2012-02-09,41.67,49.0,60.64,10.96,13.11,27.79,16.67
2116,2012-02-10,41.21,48.15,59.62,10.78,12.9,27.18,16.47
2117,2012-02-13,40.77,48.03,59.41,10.44,12.8,27.01,16.47
2118,2012-02-14,39.89,47.61,58.77,10.39,12.58,26.98,16.42
2119,2012-02-15,39.44,47.43,59.6,10.31,12.47,26.83,16.32
2120,2012-02-16,40.72,48.17,60.43,11.1,12.87,28.08,16.36
2121,2012-02-17,41.18,47.03,59.45,10.95,12.67,27.86,15.9
2122,2012-02-20,,,,,,,
2123,2012-02-21,41.51,48.45,61.54,11.36,12.95,28.98,15.82
2124,2012-02-22,41.93,49.44,62.78,11.54,13.08,29.14,15.97
2125,2012-02-23,42.01,49.58,63.8,11.41,13.09,29.32,15.91
2126,2012-02-24,42.07,48.86,62.51,11.19,13.31,28.39,15.88
2127,2012-02-27,41.6,48.51,61.52,11.16,13.01,28.06,15.76
2128,2012-02-28,42.06,49.46,62.0,11.41,13.25,30.22,15.88
2129,2012-02-29,40.13,47.73,59.425,11.08,12.72,28.44,15.37
2130,2012-03-01,40.82,48.04,59.67,11.28,12.8,28.72,15.53
2131,2012-03-02,40.28,47.42,58.96,10.92,12.38,27.57,15.35
2132,2012-03-05,40.41,46.76,57.9,10.68,12.1,26.85,15.02
2133,2012-03-06,39.76,45.73,57.17,10.57,11.72,25.85,15.02
2134,2012-03-07,39.29,45.8,56.68,10.71,11.85,25.6,14.75
2135,2012-03-08,39.76,46.05,56.95,10.91,11.92,26.125,14.67
2136,2012-03-09,40.02,45.81,56.88,11.06,11.9,26.33,14.56
2137,2012-03-12,39.28,45.63,55.75,10.91,11.79,25.49,14.48
2138,2012-03-13,39.55,45.35,54.86,10.54,11.73,26.31,14.41
2139,2012-03-14,39.1,43.32,54.3,9.9,11.08,24.82,14.18
2140,2012-03-15,38.77,43.85,53.84,9.91,11.18,24.34,14.21
2141,2012-03-16,38.97,43.95,53.75,9.97,10.89,24.22,14.06
2142,2012-03-19,38.69,43.64,53.53,9.93,10.95,24.35,13.93
2143,2012-03-20,39.2,43.79,53.68,10.19,11.01,24.3,14.08
2144,2012-03-21,39.77,43.63,53.17,10.06,10.95,24.06,13.92
2145,2012-03-22,38.87,43.08,52.41,9.94,10.87,23.39,13.69
2146,2012-03-23,39.19,43.76,53.32,10.03,10.97,23.97,13.83
2147,2012-03-26,40.26,44.49,53.45,10.21,11.27,24.33,14.03
2148,2012-03-27,40.02,43.8,52.49,9.9,11.19,24.08,13.93
2149,2012-03-28,39.5,43.15,51.5,9.73,10.7,23.67,13.5
2150,2012-03-29,39.83,43.13,51.34,9.67,10.83,23.74,13.67
2151,2012-03-30,40.31,43.48,51.27,9.79,10.93,23.74,13.9
2152,2012-04-02,41.13,44.21,52.11,9.97,11.04,24.32,14.03
2153,2012-04-03,40.47,42.94,50.34,9.67,10.78,23.5,13.62
2154,2012-04-04,39.79,41.31,48.53,9.24,10.22,22.5,12.8
2155,2012-04-05,39.06,40.73,47.73,9.19,10.22,22.15,12.84
2156,2012-04-06,,,,,,,
2157,2012-04-09,39.99,40.93,48.0,9.26,10.25,21.89,12.85
2158,2012-04-10,41.93,41.48,48.97,9.35,10.14,21.89,12.84
2159,2012-04-11,41.19,41.04,48.0,9.19,10.04,21.84,12.79
2160,2012-04-12,42.03,42.2,49.55,9.52,10.29,23.02,13.07
2161,2012-04-13,41.5,41.61,48.68,9.51,9.79,22.12,12.82
2162,2012-04-16,41.43,40.81,48.17,9.38,9.63,21.8,12.77
2163,2012-04-17,41.3,41.31,48.33,9.44,9.74,22.14,12.75
2164,2012-04-18,41.87,41.09,47.89,9.23,9.66,21.69,12.69
2165,2012-04-19,41.98,40.95,47.81,9.15,9.5,21.87,12.65
2166,2012-04-20,41.98,40.26,47.25,9.07,9.48,21.73,12.53
2167,2012-04-23,41.09,39.69,46.3,8.92,9.4,21.01,12.3
2168,2012-04-24,40.58,39.61,46.37,8.85,9.36,20.95,12.43
2169,2012-04-25,40.95,39.97,47.47,9.01,9.75,21.52,12.82
2170,2012-04-26,41.6,39.94,47.73,8.93,9.75,21.6,12.92
2171,2012-04-27,42.3,40.66,47.86,9.04,9.86,21.81,13.01
2172,2012-04-30,41.27,40.43,47.65,8.95,9.7,21.55,12.87
2173,2012-05-01,41.19,40.44,48.05,8.96,9.76,21.65,13.04
2174,2012-05-02,41.15,39.36,47.1,8.86,9.56,20.97,12.77
2175,2012-05-03,39.58,37.98,45.59,8.54,9.25,20.04,12.41
2176,2012-05-04,40.32,37.89,46.16,8.39,9.52,19.81,12.68
2177,2012-05-07,39.8,37.94,46.14,8.28,9.42,19.01,12.83
2178,2012-05-08,39.43,36.72,44.76,7.78,9.16,18.46,12.61
2179,2012-05-09,38.87,37.62,46.54,7.69,9.48,18.33,12.8
2180,2012-05-10,38.65,37.77,46.2,7.89,9.52,18.58,13.22
2181,2012-05-11,37.94,37.04,45.36,7.9,9.44,18.29,12.99
2182,2012-05-14,36.57,36.53,44.67,7.7,8.97,17.53,12.25
2183,2012-05-15,35.65,34.99,43.39,7.31,8.7,16.7,11.75
2184,2012-05-16,35.63,35.24,43.51,7.32,8.74,16.55,11.79
2185,2012-05-17,36.03,37.41,45.26,7.73,9.0,16.8,11.99
2186,2012-05-18,36.34,37.12,45.58,7.68,9.14,16.35,12.22
2187,2012-05-21,36.86,38.16,47.37,8.05,9.5,17.27,12.73
2188,2012-05-22,36.93,37.62,47.19,8.0,9.42,16.82,12.65
2189,2012-05-23,37.57,39.6,48.57,8.25,9.7,17.31,13.15
2190,2012-05-24,38.49,39.51,48.63,8.43,9.77,17.06,13.15
2191,2012-05-25,38.71,40.0,48.82,8.28,9.8,17.46,13.29
2192,2012-05-28,,,,,,,
2193,2012-05-29,38.03,38.93,48.18,8.12,9.69,17.41,13.07
2194,2012-05-30,38.37,39.07,47.84,8.16,9.76,17.38,13.33
2195,2012-05-31,39.14,39.06,47.16,7.97,9.86,16.9,13.25
2196,2012-06-01,39.44,41.91,50.3,8.53,10.33,18.35,13.85
2197,2012-06-04,40.25,42.15,51.55,8.59,10.52,18.38,14.04
2198,2012-06-05,40.13,42.05,51.35,8.7,10.48,18.57,13.89
2199,2012-06-06,40.81,40.45,51.7,8.62,10.62,18.95,13.82
2200,2012-06-07,40.32,38.78,50.69,8.09,10.14,18.79,13.38
2201,2012-06-08,40.76,39.03,50.28,8.28,10.24,18.81,13.47
2202,2012-06-11,40.04,38.31,49.48,8.22,10.18,18.34,13.39
2203,2012-06-12,40.98,38.54,50.52,8.34,10.44,18.92,13.7
2204,2012-06-13,39.75,38.47,50.72,8.23,10.54,18.69,13.52
2205,2012-06-14,39.29,38.99,50.69,8.7,10.24,18.93,13.49
2206,2012-06-15,38.43,39.51,50.28,8.86,10.28,19.01,13.57
2207,2012-06-18,39.25,40.19,50.85,9.17,10.48,18.79,13.76
2208,2012-06-19,39.48,40.28,50.7,9.18,10.55,19.12,13.75
2209,2012-06-20,39.0,40.32,50.36,8.9,10.48,18.83,13.71
2210,2012-06-21,38.06,38.29,47.8,8.37,9.81,17.44,12.99
2211,2012-06-22,37.8,37.92,47.96,8.27,9.64,17.51,12.79
2212,2012-06-25,38.16,38.24,48.79,8.41,9.72,17.36,12.81
2213,2012-06-26,38.02,36.92,47.935,8.27,9.49,17.1,12.79
2214,2012-06-27,37.91,36.58,48.15,8.25,9.39,17.45,12.65
2215,2012-06-28,37.3,36.23,47.12,7.91,9.1,16.93,12.51
2216,2012-06-29,37.98,37.57,48.51,8.15,9.4,17.56,12.81
2217,2012-07-02,38.23,37.45,48.49,8.39,9.22,17.35,12.6
